0d413ba46e0f: Tony Cho Mon Feb 29 18:02:39 2016 +0900: staging: wilc1000: wilc_wlan_if.h: remove unused functions
4b1e380bdb82: Tony Cho Wed Feb 24 19:01:38 2016 +0900: staging: wilc1000: wilc_wlan.c: remove multiple blank line
06f3e89332ba: Tony Cho Wed Feb 24 19:01:37 2016 +0900: staging: wilc1000: wilc_wlan.c: remove unnecessary blank lines
4be55e228724: Leo Kim Wed Oct 28 15:59:27 2015 +0900: staging: wilc1000: rename au8StartTime of struct join_bss_param
0c9dbce89606: Tony Cho Wed Oct 28 17:43:27 2015 +0900: staging: wilc1000: change MAINTAINERS
dbef61e749ca: Leo Kim Wed Oct 28 15:27:21 2015 +0900: staging: wilc1000: wilc_msgqueue.c : remove goto statement
2c1d05d103f9: Glen Lee Tue Oct 20 17:14:03 2015 +0900: staging: wilc1000: init_irq: change argument and use netdev private wilc
684dc1861c9e: Glen Lee Tue Oct 20 17:14:02 2015 +0900: staging: wilc1000: start_ap: use netdev private data wilc
1b86935eb98e: Glen Lee Tue Oct 20 17:14:01 2015 +0900: staging: wilc1000: wilc_mgmt_frame_register: use netdev private wilc
692e2aceffd0: Glen Lee Tue Oct 20 17:14:00 2015 +0900: staging: wilc1000: del_key: use netdev private wilc instead of g_linux_wlan
7646920087bc: Glen Lee Tue Oct 20 17:13:59 2015 +0900: staging: wilc1000: add_key: use netdev private wilc instead of g_linux_wlan
c1ec2c12a3f2: Glen Lee Tue Oct 20 17:13:58 2015 +0900: staging: wilc1000: CfgConnectResult: use netdev private wilc
53dc0cfea3cf: Glen Lee Tue Oct 20 17:13:57 2015 +0900: staging: wilc1000: wilc1000_wlan_deinit: change argument and use wilc
299382cf437d: Glen Lee Tue Oct 20 17:13:56 2015 +0900: staging: wilc1000: chage_virtual_intf: use netdev private wilc
ca64ad6e6436: Glen Lee Tue Oct 20 17:13:55 2015 +0900: staging: wilc1000: mac_close: use netdev private wilc instead of g_linux_wlan
f3c1366ebbdf: Glen Lee Tue Oct 20 17:13:54 2015 +0900: staging: wilc1000: mac_open: use netdev private wilc
38afb390497a: Glen Lee Tue Oct 20 17:13:53 2015 +0900: staging: wilc1000: wlan_init_locks: change parameter and use wilc
0fa683b66524: Glen Lee Tue Oct 20 17:13:52 2015 +0900: staging: wilc1000: wilc1000_wlan_init: use netdev private wilc
38b3001de95a: Glen Lee Tue Oct 20 17:13:51 2015 +0900: staging: wilc1000: add wilc to netdev private data structure
c0f52fbac74e: Tony Cho Tue Oct 20 17:10:46 2015 +0900: staging: wilc1000: fix the bug on copying bssid
12ba5416dc77: Tony Cho Tue Oct 20 14:26:56 2015 +0900: staging: wilc1000: assign pointer of g_linux_wlan to sdio device data
75ce07d4a09e: Tony Cho Tue Oct 20 14:26:55 2015 +0900: staging: wilc1000: introduce struct wilc_sdio for sdio data
b46d68825c2d: Tony Cho Tue Oct 20 14:26:54 2015 +0900: staging: wilc1000: remove COMPLEMENT_BOOT
8b8ad7bc90bc: Tony Cho Tue Oct 20 14:26:53 2015 +0900: staging: wilc1000: rename wilc_firmware in the struct wilc
4875c499dc9b: Tony Cho Tue Oct 20 14:26:52 2015 +0900: staging: wilc1000: move clean up codes into wl_wlan_cleanup function
817f3fb98864: Tony Cho Tue Oct 20 14:26:51 2015 +0900: staging: wilc1000: rename wilc_netdev in the struct wilc_vif
3134a57875e2: Tony Cho Tue Oct 20 14:26:50 2015 +0900: staging: wilc1000: rename drvHandler in the struct wilc_vif
7201cd2ca5d0: Tony Cho Tue Oct 20 14:26:49 2015 +0900: staging: wilc1000: rename aBSSID in the sturct wilc_vif
7e7fa470efb6: Tony Cho Tue Oct 20 14:26:48 2015 +0900: staging: wilc1000: rename aSrcAddress in the struct wilc_vif
8259a53e1c88: Tony Cho Tue Oct 20 14:26:47 2015 +0900: staging: wilc1000: rename strInterfaceInfo in the sturct wilc
c1b30f6a3416: Tony Cho Tue Oct 20 14:26:46 2015 +0900: staging: wilc1000: rename u8NoIfcs in the struct wilc
080f11bb3782: Tony Cho Tue Oct 20 14:26:45 2015 +0900: staging: wilc1000: change the type of wilc1000_initialized
91109e113c71: Leo Kim Mon Oct 19 18:26:13 2015 +0900: staging: wilc1000: fixes comparison to NULL could be written
8c8360b3f939: Leo Kim Mon Oct 19 18:26:12 2015 +0900: staging: wilc1000: fixes alignment should match open parenthesis
771788078a5c: Leo Kim Mon Oct 19 18:26:11 2015 +0900: staging: wilc1000: fixes unnecessary variable replacement
9f3295a2dd08: Leo Kim Mon Oct 19 18:26:10 2015 +0900: staging: wilc1000: move variable FALSE_FRMWR_CHANNEL
7178aed8ec17: Leo Kim Mon Oct 19 18:26:09 2015 +0900: staging: wilc1000: move variable clients_count
31390eec7dce: Leo Kim Mon Oct 19 18:26:08 2015 +0900: staging: wilc1000: rename variable s32Error
870515c11389: Leo Kim Thu Oct 15 13:25:15 2015 +0900: staging: wilc1000: rename variable gu8FlushedJoinReqDrvHandler
dfef7b84e877: Leo Kim Thu Oct 15 13:25:14 2015 +0900: staging: wilc1000: rename variable gu32FlushedInfoElemAsocSize
0626baaacfe3: Leo Kim Thu Oct 15 13:25:13 2015 +0900: staging: wilc1000: rename variable gu32FlushedJoinReqSize
fba4989eb25a: Leo Kim Thu Oct 15 13:25:12 2015 +0900: staging: wilc1000: rename variable gu8FlushedAuthType
1bd9d44c5106: Leo Kim Thu Oct 15 13:25:11 2015 +0900: staging: wilc1000: rename variable gu8Flushed11iMode
48ce24654e3a: Leo Kim Thu Oct 15 13:25:10 2015 +0900: staging: wilc1000: rename variable gu8FlushedInfoElemAsoc
044a641014b3: Leo Kim Thu Oct 15 13:25:09 2015 +0900: staging: wilc1000: rename variable gu8FlushedJoinReq
7a9adb051cd1: Leo Kim Thu Oct 15 13:25:08 2015 +0900: staging: wilc1000: remove unused variable gu32WidConnRstHack
a74c7bf86c62: Leo Kim Thu Oct 15 13:25:07 2015 +0900: staging: wilc1000: rename variable gu8DelBcn
ad26906ff6a2: Leo Kim Thu Oct 15 13:25:06 2015 +0900: staging: wilc1000: rename variable gu32InactiveTime
1e75d01c6da6: Leo Kim Thu Oct 15 13:25:05 2015 +0900: staging: wilc1000: rename variable gs8GetIP
078b1e98be88: Leo Kim Thu Oct 15 13:25:04 2015 +0900: staging: wilc1000: rename variable gs8SetIP
95ebb0ffe4e2: Leo Kim Thu Oct 15 13:25:03 2015 +0900: staging: wilc1000: rename variable gu8Chnl
75327a0244b7: Leo Kim Thu Oct 15 13:25:02 2015 +0900: staging: wilc1000: rename variable gs8lnkspd
144b7b233644: Leo Kim Thu Oct 15 13:25:01 2015 +0900: staging: wilc1000: rename variable gs8Rssi
ca8540e4d79c: Leo Kim Thu Oct 15 13:25:00 2015 +0900: staging: wilc1000: rename variable gbScanWhileConnected
a633c0b5d563: Leo Kim Thu Oct 15 13:24:59 2015 +0900: staging: wilc1000: rename variable gapu8RcvdAssocResp
